id:INTEGER,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
3388,"Advances in Social Network Mining and Analysis: Second International Workshop, SNAKDD 2008, Las Vegas, NV, USA, August 24-27, 2008. Revised Selected ... Computer Science and General Issues)",C. Lee Giles;Marc Smith;John Yen;,2010/08/10,,Springer,9783642149283,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5498),,131,
1145,"Social Computing, Behavioral-Cultural Modeling and Prediction: 4th International Conference, SBP 2011, College Park, MD, USA, March 29-31, 2011. ... Applications, incl. Internet/Web, and HCI)",John Salerno;Shanchieh Jay Yang;Dana Nau;,2011/03/07,,Springer,9783642196553,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6589)",,384,
302,Cancer Immunology and Immunotherapy,GLENN DRANOFF;,2011,,Springer,,English,,,304,
3296,Introduction to Relational Database Management Systems,Pearson Prentice Hall;,,,,9780536948366,,,,,
3399,Mastering Visual Basic .NET Database Programming,Evangelos Petroutsos;Asli Bilgin;,2002/01/11,,Sybex,9780782128789,English,Mastering,,960,
358,Informix Dynamic Server with Universal Data Option : Best Practices 1/e,Informix Press;Angela Sanchez;Informix Software Inc;,1998/09,,Prentice Hall PTR,9780139110740,English,Prentice Hall PTR Informix Series,,432,
1161,Pro SQL Server 2008 Reporting Services  ,Rodney Landrum;Walter J. Voytek II;Shawn McGehee;,2008/08/20,1,Apress,9781590599921,English,Books for Professionals by Professionals,,424,
1379,Access 2013 For Dummies,Laurie Ulrich Fuller;Ken Cook;,2013/04/01,1,For Dummies,9781118516386,English,,,456,
3512,SQL Essentials with CDROM,Gary Randolph;Jeffrey Griffin;,2005/01,,Franklin Beedle & Associates,9781590280294,English,,,294,
322,"The Burrows-Wheeler Transform:: Data Compression, Suffix Arrays, and Pattern Matching",Donald Adjeroh;Timothy Bell;Amar Mukherjee;,2010/11/04,Softcover reprint of hardcover 1st ed. 2008,Springer,9781441946287,English,,,352,
4074,Applying Computational Intelligence: How to Create Value,Arthur Kordon;,2009/12/10,2010,Springer,9783540699101,English,,,459,
2531,Predictive Analysis with SAP: the Comprehensive Guide,John MacGregor;,2013/12/31,,SAP Press,9781592299157,English,,,500,
1869,"Worldwide Computing and Its Applications - WWCA'98: Second International Conference, Tsukuba, Japan, March 4-5, 1998, Proceedings  ",Yoshifumi Masunaga;Takuya Katayama;Michiharu Tsukamoto;,1998/03/20,,Springer,9783540642169,English,Lecture Notes in Computer Science (Book 1368),,482,
3324,Oracle PL/SQL Tuning: Expert Secrets for High Performance Programming    ,Dr. Timothy Hall;Donald Burleson;,2006/11/01,,Rampant Techpress,9780976157397,English,Oracle In-Focus series,,230,
233,Data Warehousing Fundamentals: A Comprehensive Guide for IT Professionals,Paulraj Ponniah;,2001/08/03,1,Wiley-Interscience,9780471412540,English,,,528,
1121,Design of Hashing Algorithms  ,Josef Pieprzyk;Babak Sadeghiyan;,1993/11/23,,Springer,9783540575009,English,Lecture Notes in Computer Science (Book 756),,196,
5071,DATA MINING: INTRODUCTORY AND ADVANCED TOPICS,DUNHAM MARGARET H.;,,,,,,,,,
3739,Inside Microsoft SQL Server 2008 T-SQL Querying  ,Itzik Ben-Gan;Lubor Kollar;Dejan Sarka;,2009/04/04,1,Microsoft Press,9780735626034,English,Developer Reference,,832,
87,MySQL Stored Procedure Programming,Guy Harrison;Steven Feuerstein;,2006/04/04,,O'Reilly Media,9780596100896,English,,,640,
1703,The Official Client/Server Computing Guide to Data Warehousing,Harjinder S. Gill;Prakash C. Rao;,1996/03,,Que Pub,9780789707147,English,,,382,
2815,Knowledge Discovery with Support Vector Machines,Lutz H. Hamel;,2009/08/03,1,Wiley-Interscience,9780470371923,English,,,246,
2744,"Access Solutions: Tips, Tricks, and Secrets from Microsoft Access MVPs",Arvin Meyer;Douglas J. Steele;,2010/10/12,,Wiley,9780470591680,English,,,576,
127,Coldfusion MX Developer's Handbook,Raymond Camden;Arman Danesh;Hal Helms;,2003/01/17,1,Sybex,9780782140293,English,,,940,
2673,Oracle Database & Data Warehouse 11g: Performance Assessment,Sideris Courseware Corp;,2012/10/16,,Sideris Courseware Corp.,9781936930104,English,,,294,
2331,Social Media Mining with R,Nathan Danneman;Richard Heimann;,2014/03/25,,Packt Publishing - ebooks Account,9781783281770,English,,,103,
2851,Mastering ColdFusion 5,Arman Danesh;Kristin Aileen Motlagh;Raymond Camden;,2001/08/15,,Sybex Inc,9780782129793,English,Mastering,,1296,
2728,Distributed Database Management Systems: A Practical Approach,Saeed K. Rahimi;Frank S. Haug;,2010/08/02,1,Wiley-IEEE Computer Society Pr,9780470407455,English,,,728,
4974,Data Warehousing for Dummies  ),Alan R. Simon;,1997/11,1,For Dummies,9780764501708,English,For Dummies (Computers),,360,
1203,Development and Implementation of an Expert System for Remotely Accessing a Relational Database,Agustin Ortiz Jr;,1988,,PN,,,,,,
4145,Sequence Data Mining  ,Guozhu Dong;Jian Pei;,2007/08/09,2007,Springer,9780387699363,English,Advances in Database Systems (Book 33),,150,
1754,SQL for MySQL Developers: A Comprehensive Tutorial and Reference,Rick F. van der Lans;,2007/04/30,1,Addison-Wesley Professional,9780131497351,English,,,1032,
4327,Office 2013: The Missing Manual,Nancy Conner;Matthew MacDonald;,2013/06/14,1,O'Reilly Media,9781449357085,English,Missing Manual,,1050,
1614,"Advances in Multilingual and Multimodal Information Retrieval: 8th Workshop of the Cross-Language Evaluation Forum, CLEF 2007, Budapest, Hungary, ... Applications, incl. Internet/Web, and HCI)",Valentin Jijkoun;Thomas Mandl;Henning Müller;,2008/09/10,2008,Springer,9783540857594,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5152)",,922,
1702,"Advances in Databases: 11th British National Conference on Databases, BNCOD 11, Keele, UK, July 7-9, 1993. Proceedings  ",Michael F. Worboys;Anna F. Grundy;,1993/07/28,,Springer,9783540569213,English,Lecture Notes in Computer Science (Book 696),,278,
1359,Geometric Structure of High-Dimensional Data and Dimensionality Reduction,Jianzhong Wang;,2012/03/05,2011,Springer,9783642274961,English,,,365,
3393,"The Complete SQL Server 7 Training Course, Student Edition",Byrne;,2001/01/11,,Prentice Hall PTR,9780130874153,English,,,,
2013,XML and Java¿: Developing Web Applications  ,Hiroshi Maruyama;Kent Tamura;Naohiko Uramoto;,2002/05/23,2,Addison-Wesley Professional,9780201770049,English,,,688,
3239,Effective MySql Backup and Recovery    ),Ronald Bradford;,2012/06/19,1,McGraw-Hill Osborne Media,9780071788571,English,Oracle (McGraw-Hill),,256,
822,"From Sociology to Computing in Social Networks: Theory, Foundations and Applications  ",Nasrullah Memon;Reda Alhajj;,2010/07/14,2010,Springer,9783709102930,English,Lecture Notes in Social Networks (Book 1),,430,
1042,"Business Intelligence & Data Warehousing Simplified by Khan, Arshad.    ",,0011/01/02,,"Mercury Learning & Information,2011",,,,,,
4199,The Data Webhouse Toolkit: Building the Web-Enabled Data Warehouse,Ralph Kimball;Richard Merz;,2000/02/03,1,Wiley,9780471376804,English,,,417,
694,Recommender Systems for Location-based Social Networks  ,Panagiotis Symeonidis;Dimitrios Ntempos;Yannis Manolopoulos;,2014/02/28,2014,Springer,9781493902859,English,SpringerBriefs in Electrical and Computer Engineering,,108,
832,MMS: A Communication Language for Manufacturing  ,Consortium CCE-CNMA;,1995/07/14,1995,Springer,9783540590613,English,Research Reports Esprit / Project 7096. CCE-CNMA (Book 2),,185,
1547,Microsoft Office Access 2007: Illustrated Introductory,Lisa Friedrichsen;,2007/06/05,1,Cengage Learning,9781423905189,English,,,256,
3614,Hitchhiker's Guide to SQL Server 2000 Reporting Services,Peter Blackburn;William R. Vaughn;,2004/10/11,1,Addison-Wesley Professional,9780321268280,English,,,784,
1892,"PHP and MySQL Web Development, Second Edition",Luke Welling;Laura Thomson;,2003/02/12,2,Sams,9780672325250,English,Developer's Library,,912,
888,"Peer-to-Peer Systems II: Second International Workshop, IPTPS 2003, Berkeley, CA, USA, February 21-22,2003, Revised Papers  ",Frans Kaashoek;Ion Stoica;,2003/09/29,,Springer,9783540407249,English,Lecture Notes in Computer Science (Book 2735),,320,
3208,"Financial Business Intelligence: Trends, Technology, Software Selection, and Implementation",Nils H. Rasmussen;Paul S. Goldy;Per O. Solli;,2002/01/25,,Wiley,9780471155553,English,,,304,
4929,"Data Warehousing 2000: Methoden, Anwendungen, Strategien  ",Reinhard Jung;Robert Winter;,2000/11/13,Softcover reprint of the original 1st ed. 2000,Physica,9783642633263,German,,,393,
1326,Data WarehouseDesignModern Principles and Methodologies byRizzi,Rizzi;,2009,,McGraw-Hill Osborne Media,,,,,,
5189,Entity Relationship Approach: Entity Relationship Approach to Systems Analysis and Design 1st: International Conference Proceedings,Peter P. Chen;,1980/05,,Elsevier Science Ltd,9780444854872,English,,,676,
357,"Computer Music Modeling and Retrieval. Sense of Sounds: 4th International Symposium, CMMR 2007, Copenhagen, Denmark, August 2007, Revised Papers ... Applications, incl. Internet/Web, and HCI)",Richard Kronland-Martinet;Sølvi Ystad;Kristoffer Jensen;,2008/08/27,2008,Springer,9783540850342,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4969)",,508,
4072,Implementation of a Distributed Object-Oriented Database Management System,Lynn A. Wyrick;,1989,,PN,,,,,,
3787,Hadoop Real World Solutions Cookbook,Jonathan R. Owens;Brian Femiano;Jon Lentz;,2013/02/07,,Packt Publishing,9781849519120,English,,,316,
2469,Auf dem Weg zur Integration Factory: Proceedings der DW2004 - Data Warehousing und EAI  ,Joachim Schelp;Robert Winter;,2004/10/20,2005,Physica,9783790815641,German,,,508,
4084,"Microsoft Office Access 2007 Forms, Reports, and Queries",Paul McFedries;,2007/05/11,2nd,Que Publishing,9780789736697,English,,,408,
1028,"Grid Economics and Business Models: 5th International Workshop, GECON 2008, Las Palmas de Gran Canaria, Spain, August 26, 2008, Proceeedings  ",Dirk Neumann;Thomas Fahringer;,2008/08/11,,Springer,9783540854845,English,Lecture Notes in Computer Science / Computer Communication Networks and Telecommunications (Book 5206),,236,
1567,Innovations in Applied Artificial Intelligence: 18th International Conference on Industrial and Engineering Applications of Artificial Intelligence ... / Lecture Notes in Artificial Intelligence),Floriana Esposito;,2005/06/16,,Springer,9783540265511,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3533),,858,
784,Data Warehousing: Building the Corporate Knowledge Base,Tom Hammergren;,2000/06/14,,Coriolis Group,9781850328568,English,,,400,
903,Concevoir et déployer un data warehouse,Ralph Kimball;Laura Reeves;Marigny Ross-Warren Thornthwaite;,2000/10/17,,Eyrolles,9782212091656,French,,,,
4009,Enterprise Model Patterns: Describing the World  ,David C. Hay;,2011/01/01,,"Technics Publications, LLC",9781935504054,English,,,660,
716,"Big Data Analytics Beyond Hadoop: Real-Time Applications with Storm, Spark, and More Hadoop Alternatives  ",Vijay Agneeswaran;,2014/05/17,1,Pearson FT Press,9780133837940,English,FT Press Analytics,,240,
3322,Hardening Apache  ,Tony Mobily;,2004/05/17,,Apress,9781590593783,English,Expert's Voice in Open Source Books for Professionals by Pro,,296,
962,Build Your Own Database Driven Website Using PHP and MySQL,Kevin Yank;,2004/10/11,Third Edition,SitePoint,9780975240212,English,,,373,
4040,Introduction to Oracle 10G & Database CD Package,James T. Perry;Gerald V. Post;,2005/12/29,,Prentice Hall,9780131746008,English,,,659,
2374,Exam 70-432: Microsoft SQL Server 2008 Implementation and Maintenance,Microsoft Official Academic Course;,2011/02/15,1,Wiley,9780470183670,English,,,552,
1568,Access 2010: The Missing Manual,Matthew MacDonald;,2010/07/02,1,O'Reilly Media,9781449382377,English,Missing Manual,,834,
4159,Data Warehousing in the Age of Big Data  ,Krish Krishnan;,2013/06/04,1,Morgan Kaufmann,9780124058910,English,The Morgan Kaufmann Series on Business Intelligence,,370,
4174,data warehouse and OLAP Practical Guide,HE YU JIE ?ZHANG JUN CHAO BIAN ZHU;,1991,,Unknown,9787302168102,,,,,
1843,"Data Warehouse ETL Toolkit - Practical Techniques for Extracting, Cleaning, Conforming, & Delivering Data   by Kimball, Ralph - Caserta, Joe  ",Kimbal;,2004,,"Wiley, Paperback(2004)",,,,,,
4070,Statistical Decision Problems: Selected Concepts and Portfolio Safeguard Case Studies  ,Michael Zabarankin;Stanislav Uryasev;,2013/12/17,2014,Springer,9781461484707,English,Springer Optimization and Its Applications (Book 85),,249,
12,Building Microsoft SQL Server 7 Applications with COM,Sanjiv Purba;,1999/03/05,1,Wiley,9780471192336,English,,,506,
1045,Microsoft Office Professional 2013 Plain & Simple,Katherine Murray;,2013/02/25,1,Microsoft Press,9780735669321,English,Plain & Simple,,472,
1802,Microsoft Visual C# 2012 Step By Step  ,John Sharp;,2012/12/25,1,Microsoft Press,9780735668010,English,Step by Step Developer,,844,
5129,Beginning SQL Queries: From Novice to Professional,Clare Churcher;,2008/04/15,1,Apress,9781590599433,English,Beginning,,240,
3752,OCP Oracle9i Database: New Features for Administrators Exam Guide,Daniel Benjamin;,2002/03/01,,Osborne/McGraw-Hill,9780072195309,English,Oracle (McGraw-Hill),,432,
4498,SQL Tuning,Dan Tow;,2003/11/26,,O'Reilly Media,9780596005733,English,,,338,
408,"Database Systems for Advanced Applications: DASFAA 2009 International Workshops: BenchmaX, MCIS, WDPP, PPDA, MBC, PhD, Brisbane, Australia, April ... Applications, incl. Internet/Web, and HCI)",Lei Chen;Chengfei Liu;Qing Liu;,2009/09/03,2009,Springer,9783642042041,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5667)",,376,
2438,Murach's SQL Server 2008 for Developers  ,Bryan Syverson;Joel Murach;,2008/11/24,,Mike Murach & Associates,9781890774516,English,Murach: Training & Reference,,748,
674,"Professional Knowledge Management: Third Biennial Conference, WM 2005, Kaiserslautern, Germany, April 10-13, 2005, Revised Selected Papers  ",Klaus-Dieter Althoff;Andreas Dengel;Ralph Bergmann;,2006/02/10,2005,Springer,9783540304654,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3782),,739,
3371,Probabilistic Approaches to Recommendations  ,Nicola Barbieri;Giuseppe Manco;Ettore Ritacco;,2014/06/01,,Morgan & Claypool Publishers,9781627052573,English,Synthesis Lectures on Data Mining and Knowledge Discovery,,198,
4147,"Machine Learning: An Algorithmic Perspective, Second Edition",Stephen Marsland;,2014/10/14,2,Chapman and Hall/CRC,9781466583283,English,,,457,
1566,"Google Analytics, 3rd Edition",Jerri L. Ledford;Joe Teixeira;Mary E. Tyler;,2009/12/09,3,Wiley,9780470531280,English,,,448,
2319,Grid Computing: Software Environments and Tools,Jose Cardoso Cunha;Omer F. Rana;,2005/12/21,,Springer,9781852339982,English,,,346,
3201,"Ambient Intelligence for Scientific Discovery: Foundations, Theories, and Systems  ",Yang Cai;,2005/04/06,,Springer,9783540244660,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3345),,314,
1790,Ambient Findability: What We Find Changes Who We Become,Peter Morville;,2005/10/06,1,O'Reilly Media,9780596007652,English,,,208,
5003,Applied Microsoft Business Intelligence,Patrick LeBlanc;Jessica M. Moss;Jose Chinchilla;,2015/03/02,1,Wiley,9781118961773,English,,,432,
2628,Pentaho for Big Data Analytics  ,Manoj R Patil;Feris Thia;,2013/11/25,,Packt Publishing,9781783282159,English,Community Experience Distilled,,118,
4339,Building and Maintaining a Data Warehouse. Auerbach Publications. 2008.,FON. SILVERS;,2008,,Auerbach Publications,,,,,,
2660,Oracle9i UNIX Administration Handbook,Donald Burleson;,2002/01/16,1,McGraw-Hill Osborne Media,9780072223040,English,Oracle Press,,560,
4449,DB2 10.5: Implementation & Exploitation,Philip K. Gunning;,2015/03/01,,Mc Press,9781583473740,English,,,464,
2756,Oracle Business Intelligence Discoverer 11g Handbook,Michael Armstrong-Smith;Darlene Armstrong-Smith;,2013/11/05,1,McGraw-Hill Osborne Media,9780071804301,English,,,1152,
4709,Intelligent Technologies for Web Applications  ,Priti Srinivas Sajja;Rajendra Akerkar;,2012/05/21,1,Chapman and Hall/CRC,9781439871621,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,,367,
220,Sexy Little Numbers: How to Grow Your Business Using the Data You Already Have,Dimitri Maex;Paul B. Brown;,2012/09/04,,Crown Business,9780307888341,English,,,272,
1877,Cascading Style Sheets 2.0 Programmer's Reference,Eric A. Meyer;,2001/03/20,1,McGraw-Hill Osborne Media,9780072131789,English,Programmer's Reference,,368,
685,"Knowledge-Based Intelligent Information and Engineering Systems: 9th International Conference, KES 2005, Melbourne, Australia, September 14-16, 2005, ... Notes in Artificial Intelligence)  ",Rajiv Khosla;Robert J. Howlett;Lakhmi C. Jain;,2005/09/30,1,Springer,9780135584538,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 3681),,1319,
